,MotieID,date,Indiener,Indiener_party,Medeindiener_1,Medeindiener_party_1,Medeindiener_2,Medeindiener_party_2,Medeindiener_3,Medeindiener_party_3,Medeindiener_4,Medeindiener_party_4,Medeindiener_5,Medeindiener_party_5,Medeindiener_6,Medeindiener_party_6,Medeindiener_7,Medeindiener_party_7,Medeindiener_8,Medeindiener_party_8,Medeindiener_9,Medeindiener_party_9,Medeindiener_10,Medeindiener_party_10,Medeindiener_11,Medeindiener_party_11,Medeindiener_12,Medeindiener_party_12,Medeindiener_13,Medeindiener_party_13
3991,35000-VIII-116,27 november 2018,Eerste ondertekenaar Peter Kwint, Socialistische Partij,Mede ondertekenaar Corinne Ellemeet, GroenLinks,Mede ondertekenaar C. Teunissen, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,
3992,35000-VIII-117,27 november 2018,Eerste ondertekenaar Lodewijk Asscher, Partij van de Arbeid,Mede ondertekenaar Vera Bergkamp, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
3993,35000-VIII-120,3 december 2018,Thierry Aartsen, Volkspartij voor Vrijheid en Democratie,Joost Sneller, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
3994,35000-VIII-121,3 december 2018,Thierry Aartsen, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
3995,35000-VIII-122,3 december 2018,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
3996,35000-VIII-123,3 december 2018,Lisa Westerveld, GroenLinks,Peter Kwint, Socialistische Partij,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
3997,35000-VIII-124,3 december 2018,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
3998,35000-VIII-125,3 december 2018,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
3999,35000-VIII-126,3 december 2018,Harry van der Molen, Christen-Democratisch Appèl,Thierry Aartsen, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
4000,35000-VIII-127,3 december 2018,Harry van der Molen, Christen-Democratisch Appèl,Stieneke van der Graaf, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,,,
4001,35000-VIII-128,3 december 2018,Peter Kwint, Socialistische Partij,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
4002,35000-VIII-129,3 december 2018,Peter Kwint, Socialistische Partij,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
4003,35000-VIII-130,3 december 2018,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
4004,35000-VIII-131,3 december 2018,Peter Kwint, Socialistische Partij,Kirsten van den Hul, Partij van de Arbeid,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,
4005,35000-VIII-132,3 december 2018,Joost Sneller, Democraten 66,Indiener: A. Slob, minister voor Basis- en Voortgezet Onderwijs en Media,Thierry Aartsen, Volkspartij voor Vrijheid en Democratie,Indiener: A. Slob, minister voor Basis- en Voortgezet Onderwijs en Media,Harry van der Molen, Christen-Democratisch Appèl,Kirsten van den Hul, Partij van de Arbeid,Stieneke van der Graaf, ChristenUnie,,,,,,,,,,,,,,
4006,35000-VIII-133,3 december 2018,Kirsten van den Hul, Partij van de Arbeid,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
4007,35000-VIII-134,3 december 2018,Kirsten van den Hul, Partij van de Arbeid,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
4008,35000-VIII-135,3 december 2018,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,35000-VIII-136,3 december 2018,Henk Krol, 50PLUS,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,35000-VIII-137,3 december 2018,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,35000-VIII-138,3 december 2018,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,35000-VIII-139,3 december 2018,Selçuk Öztürk, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
4013,35000-VIII-141,5 december 2018,Lammert van Raan, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,35000-VIII-142,5 december 2018,Lisa Westerveld, GroenLinks,Paul van Meenen, Democraten 66,Michel Rog, Christen-Democratisch Appèl,Roelof Bisschop, Staatkundig Gereformeerde Partij,,,,,,,,,,,,,,,,,,,,
4015,35000-VIII-143,5 december 2018,Michel Rog, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,35000-VIII-144,5 december 2018,Michel Rog, Christen-Democratisch Appèl,Roelof Bisschop, Staatkundig Gereformeerde Partij,,,,,,,,,,,,,,,,,,,,,,,,
4017,35000-VIII-147,20 december 2018,Eerste ondertekenaar Michel Rog, Christen-Democratisch Appèl,Mede ondertekenaar Roelof Bisschop, Staatkundig Gereformeerde Partij,,,,,,,,,,,,,,,,,,,,,,,,
4018,35000-VIII-148,20 december 2018,Eerste ondertekenaar Michel Rog, Christen-Democratisch Appèl,Mede ondertekenaar Roelof Bisschop, Staatkundig Gereformeerde Partij,,,,,,,,,,,,,,,,,,,,,,,,
4019,35000-VIII-150,17 januari 2019,Farid Azarkan, DENK,Kirsten van den Hul, Partij van de Arbeid,Peter Kwint, Socialistische Partij,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,
4020,35000-VIII-151,17 januari 2019,Farid Azarkan, DENK,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
4021,35000-VIII-152,17 januari 2019,Farid Azarkan, DENK,,,,,,,,,,,,,,,,,,,,,,,,,,
4022,35000-VIII-153,17 januari 2019,Kirsten van den Hul, Partij van de Arbeid,Peter Kwint, Socialistische Partij,Farid Azarkan, DENK,,,,,,,,,,,,,,,,,,,,,,
4023,35000-VIII-154,17 januari 2019,Kirsten van den Hul, Partij van de Arbeid,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
4024,35000-VIII-155,17 januari 2019,Harm Beertema, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
4025,35000-VIII-156,17 januari 2019,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4026,35000-VIII-169,19 maart 2019,Kirsten van den Hul, Partij van de Arbeid,Lisa Westerveld, GroenLinks,Peter Kwint, Socialistische Partij,Paul van Meenen, Democraten 66,,,,,,,,,,,,,,,,,,,,
4027,35000-VIII-170,19 maart 2019,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4028,35000-VIII-173,26 maart 2019,Eerste ondertekenaar Kirsten van den Hul, Partij van de Arbeid,Mede ondertekenaar Peter Kwint, Socialistische Partij,Mede ondertekenaar Lisa Westerveld, GroenLinks,Mede ondertekenaar Paul van Meenen, Democraten 66,,,,,,,,,,,,,,,,,,,,
4029,35000-VIII-180,15 mei 2019,Michel Rog, Christen-Democratisch Appèl,Roelof Bisschop, Staatkundig Gereformeerde Partij,Eppo Bruins, ChristenUnie,Paul van Meenen, Democraten 66,,,,,,,,,,,,,,,,,,,,
4030,35000-VIII-181,15 mei 2019,Michel Rog, Christen-Democratisch Appèl,Roelof Bisschop, Staatkundig Gereformeerde Partij,Eppo Bruins, ChristenUnie,,,,,,,,,,,,,,,,,,,,,,
4031,35000-VIII-191,17 juni 2019,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
4032,35000-VIII-192,17 juni 2019,Peter Kwint, Socialistische Partij,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
4033,35000-VIII-193,17 juni 2019,Rudmer Heerema, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
4034,35000-VIII-194,17 juni 2019,Rudmer Heerema, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
4035,35000-VIII-195,17 juni 2019,Lisa Westerveld, GroenLinks,Niels van den Berge, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
4036,35000-VIII-196,17 juni 2019,Lisa Westerveld, GroenLinks,Peter Kwint, Socialistische Partij,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
4037,35000-VIII-197,17 juni 2019,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4038,35000-VIII-198,17 juni 2019,Kirsten van den Hul, Partij van de Arbeid,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
4039,35000-VIII-199,17 juni 2019,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
4040,35000-VIII-200,17 juni 2019,Kirsten van den Hul, Partij van de Arbeid,Lisa Westerveld, GroenLinks,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
4041,35000-VIII-201,17 juni 2019,Michel Rog, Christen-Democratisch Appèl,Anne Kuik, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
4042,35000-VIII-202,17 juni 2019,Paul van Meenen, Democraten 66,Kirsten van den Hul, Partij van de Arbeid,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,
4043,35000-VIII-203,17 juni 2019,Paul van Meenen, Democraten 66,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
4044,35000-VIII-204,17 juni 2019,Paul van Meenen, Democraten 66,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
4045,35000-VIII-205,17 juni 2019,Paul van Meenen, Democraten 66,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
4046,35000-VIII-209,25 juni 2019,Eerste ondertekenaar Paul van Meenen, Democraten 66,Mede ondertekenaar Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
4047,35000-VIII-218,5 september 2019,Lammert van Raan, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
4048,35000-VIII-219,5 september 2019,Lammert van Raan, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
4049,35000-VIII-220,5 september 2019,Peter Kwint, Socialistische Partij,Rudmer Heerema, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
4050,35000-VIII-221,5 september 2019,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4051,35000-VIII-222,5 september 2019,Michel Rog, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
4052,35000-VIII-223,5 september 2019,Paul van Meenen, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
4053,35000-VIII-224,5 september 2019,Paul van Meenen, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
4054,35000-VIII-225,5 september 2019,Paul van Meenen, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
4055,35000-VIII-226,5 september 2019,Eerste ondertekenaar Paul van Meenen, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
4056,35000-VIII-228,10 september 2019,Eerste ondertekenaar Peter Kwint, Socialistische Partij,Mede ondertekenaar Rudmer Heerema, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
4057,35000-VIII-32,1 november 2018,Harm Beertema, Partij voor de Vrijheid,Machiel de Graaf, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,
4058,35000-VIII-33,1 november 2018,Harm Beertema, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
4059,35000-VIII-34,1 november 2018,Harm Beertema, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
4060,35000-VIII-35,1 november 2018,Harm Beertema, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
4061,35000-VIII-36,1 november 2018,Harm Beertema, Partij voor de Vrijheid,Indiener: Ockje Tellegen, Volkspartij voor Vrijheid en Democratie,Judith Tielen, Volkspartij voor Vrijheid en Democratie,Harry van der Molen, Christen-Democratisch Appèl,Roelof Bisschop, Staatkundig Gereformeerde Partij,,,,,,,,,,,,,,,,,,
4062,35000-VIII-37,1 november 2018,Harm Beertema, Partij voor de Vrijheid,Machiel de Graaf, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,
4063,35000-VIII-39,1 november 2018,Judith Tielen, Volkspartij voor Vrijheid en Democratie,Indiener: Ockje Tellegen, Volkspartij voor Vrijheid en Democratie,Indiener: E.C.E. de Kler, griffier,,,,,,,,,,,,,,,,,,,,,,
4064,35000-VIII-40,1 november 2018,Judith Tielen, Volkspartij voor Vrijheid en Democratie,Z. Özdil, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,Lammert van Raan, Partij voor de Dieren,Roelof Bisschop, Staatkundig Gereformeerde Partij,Peter Kwint, Socialistische Partij,Harm Beertema, Partij voor de Vrijheid,Anne Kuik, Christen-Democratisch Appèl,Eppo Bruins, ChristenUnie,,,,,,,,,,
4065,35000-VIII-41,1 november 2018,Judith Tielen, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
4066,35000-VIII-43,1 november 2018,Z. Özdil, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4067,35000-VIII-44,1 november 2018,Z. Özdil, GroenLinks,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
4068,35000-VIII-45,1 november 2018,Z. Özdil, GroenLinks,Harm Beertema, Partij voor de Vrijheid,Farid Azarkan, DENK,Lammert van Raan, Partij voor de Dieren,Kirsten van den Hul, Partij van de Arbeid,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,
4069,35000-VIII-46,1 november 2018,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
4070,35000-VIII-47,1 november 2018,Lisa Westerveld, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,Peter Kwint, Socialistische Partij,Farid Azarkan, DENK,,,,,,,,,,,,,,,,,,,,
4071,35000-VIII-48,1 november 2018,Lisa Westerveld, GroenLinks,Lammert van Raan, Partij voor de Dieren,Peter Kwint, Socialistische Partij,Farid Azarkan, DENK,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,
4072,35000-VIII-49,1 november 2018,Lisa Westerveld, GroenLinks,Nevin Özütok, GroenLinks,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
4073,35000-VIII-50,1 november 2018,Michel Rog, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
4074,35000-VIII-51,1 november 2018,Michel Rog, Christen-Democratisch Appèl,Paul van Meenen, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
4075,35000-VIII-52,1 november 2018,Michel Rog, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
4076,35000-VIII-53,1 november 2018,Harry van der Molen, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,,,
4077,35000-VIII-54,1 november 2018,Harry van der Molen, Christen-Democratisch Appèl,Judith Tielen, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,
4078,35000-VIII-55,1 november 2018,Harry van der Molen, Christen-Democratisch Appèl,Indiener: Ockje Tellegen, Volkspartij voor Vrijheid en Democratie,Frank Futselaar, Socialistische Partij,Z. Özdil, GroenLinks,Harm Beertema, Partij voor de Vrijheid,Eppo Bruins, ChristenUnie,,,,,,,,,,,,,,,,
4079,35000-VIII-56,1 november 2018,Harry van der Molen, Christen-Democratisch Appèl,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
4080,35000-VIII-57,1 november 2018,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,35000-VIII-58,1 november 2018,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,35000-VIII-59,1 november 2018,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
4083,35000-VIII-60,1 november 2018,Frank Futselaar, Socialistische Partij,Z. Özdil, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
4084,35000-VIII-61,1 november 2018,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
4085,35000-VIII-62,1 november 2018,Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,35000-VIII-63,1 november 2018,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
4087,35000-VIII-64,1 november 2018,Peter Kwint, Socialistische Partij,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
4088,35000-VIII-65,1 november 2018,Peter Kwint, Socialistische Partij,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
4089,35000-VIII-66,1 november 2018,Peter Kwint, Socialistische Partij,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
4090,35000-VIII-68,1 november 2018,Paul van Meenen, Democraten 66,Michel Rog, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
4091,35000-VIII-69,1 november 2018,Paul van Meenen, Democraten 66,Harry van der Molen, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,,,,,
4092,35000-VIII-70,1 november 2018,Kirsten van den Hul, Partij van de Arbeid,Peter Kwint, Socialistische Partij,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,
4093,35000-VIII-72,1 november 2018,Kirsten van den Hul, Partij van de Arbeid,Lisa Westerveld, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
4094,35000-VIII-73,1 november 2018,Kirsten van den Hul, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,35000-VIII-74,1 november 2018,Eppo Bruins, ChristenUnie,Michel Rog, Christen-Democratisch Appèl,Roelof Bisschop, Staatkundig Gereformeerde Partij,,,,,,,,,,,,,,,,,,,,,,
4096,35000-VIII-75,1 november 2018,H.G.J. Bruins Slot, Christen-Democratisch Appèl,Paul van Meenen, Democraten 66,Farid Azarkan, DENK,Lammert van Raan, Partij voor de Dieren,Anne Kuik, Christen-Democratisch Appèl,Kirsten van den Hul, Partij van de Arbeid,Z. Özdil, GroenLinks,Harry van der Molen, Christen-Democratisch Appèl,Frank Futselaar, Socialistische Partij,,,,,,,,,,
4097,35000-VIII-76,1 november 2018,Lammert van Raan, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
4098,35000-VIII-77,1 november 2018,Lammert van Raan, Partij voor de Dieren,,,,,,,,,,,,,,,,,,,,,,,,,,
4099,35000-VIII-78,1 november 2018,Frank Wassenberg, Partij voor de Dieren,Judith Tielen, Volkspartij voor Vrijheid en Democratie,Dion Graus, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,
4100,35000-VIII-79,1 november 2018,Roelof Bisschop, Staatkundig Gereformeerde Partij,Rudmer Heerema, Volkspartij voor Vrijheid en Democratie,Eppo Bruins, ChristenUnie,Michel Rog, Christen-Democratisch Appèl,,,,,,,,,,,,,,,,,,,,
4101,35000-VIII-80,1 november 2018,Tunahan Kuzu, DENK,Farid Azarkan, DENK,,,,,,,,,,,,,,,,,,,,,,,,
4102,35000-VIII-81,1 november 2018,Tunahan Kuzu, DENK,Farid Azarkan, DENK,,,,,,,,,,,,,,,,,,,,,,,,
4103,35000-VIII-82,1 november 2018,Tunahan Kuzu, DENK,Farid Azarkan, DENK,,,,,,,,,,,,,,,,,,,,,,,,
4104,35000-VIII-83,1 november 2018,Tunahan Kuzu, DENK,Farid Azarkan, DENK,,,,,,,,,,,,,,,,,,,,,,,,
4105,35000-VIII-84,6 november 2018,Eerste ondertekenaar Harm Beertema, Partij voor de Vrijheid,Mede ondertekenaar Machiel de Graaf, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,
4106,35000-VIII-85,6 november 2018,Eerste ondertekenaar Harm Beertema, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,,,,,,,,,
4107,35000-VIII-86,6 november 2018,Eerste ondertekenaar Judith Tielen, Volkspartij voor Vrijheid en Democratie,Mede ondertekenaar Peter Kwint, Socialistische Partij,Mede ondertekenaar Kirsten van den Hul, Partij van de Arbeid,Mede ondertekenaar Z. Özdil, GroenLinks,Mede ondertekenaar Lammert van Raan, Partij voor de Dieren,Mede ondertekenaar Eppo Bruins, ChristenUnie,Mede ondertekenaar Anne Kuik, Christen-Democratisch Appèl,Mede ondertekenaar Roelof Bisschop, Staatkundig Gereformeerde Partij,Mede ondertekenaar Harm Beertema, Partij voor de Vrijheid,,,,,,,,,,
4108,35000-VIII-87,6 november 2018,Eerste ondertekenaar Frank Futselaar, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
4109,35000-VIII-88,6 november 2018,Eerste ondertekenaar Tunahan Kuzu, DENK,Mede ondertekenaar Farid Azarkan, DENK,,,,,,,,,,,,,,,,,,,,,,,,
4110,35000-VIII-93,19 november 2018,Martin Bosma, Partij voor de Vrijheid,Harm Beertema, Partij voor de Vrijheid,Geert Wilders, Partij voor de Vrijheid,Fleur Agema, Partij voor de Vrijheid,Sietse Fritsma, Partij voor de Vrijheid,,,,,,,,,,,,,,,,,,
4111,35000-VIII-94,19 november 2018,Thierry Aartsen, Volkspartij voor Vrijheid en Democratie,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,35000-VIII-95,19 november 2018,Thierry Aartsen, Volkspartij voor Vrijheid en Democratie,Lodewijk Asscher, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
4113,35000-VIII-96,19 november 2018,Corinne Ellemeet, GroenLinks,Vera Bergkamp, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,
4114,35000-VIII-97,19 november 2018,Corinne Ellemeet, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4115,35000-VIII-98,19 november 2018,Corinne Ellemeet, GroenLinks,Vera Bergkamp, Democraten 66,Lodewijk Asscher, Partij van de Arbeid,C. Teunissen, Partij voor de Dieren,Peter Kwint, Socialistische Partij,Carla Dik-Faber, ChristenUnie,,,,,,,,,,,,,,,,
4116,35000-VIII-99,19 november 2018,Lenny Geluk-Poortvliet, Christen-Democratisch Appèl,Corinne Ellemeet, GroenLinks,Vera Bergkamp, Democraten 66,C. Teunissen, Partij voor de Dieren,Carla Dik-Faber, ChristenUnie,Lodewijk Asscher, Partij van de Arbeid,Peter Kwint, Socialistische Partij,,,,,,,,,,,,,,
4117,35000-X-112,9 april 2019,Salima Belhaj, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
4118,35000-X-113,9 april 2019,Salima Belhaj, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
4119,35000-X-114,9 april 2019,Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,35000-X-115,9 april 2019,Sadet Karabulut, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
4121,35000-X-116,9 april 2019,John Kerstens, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
4122,35000-X-117,9 april 2019,John Kerstens, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
4123,35000-X-118,9 april 2019,John Kerstens, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,35000-X-119,9 april 2019,John Kerstens, Partij van de Arbeid,Sadet Karabulut, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
4125,35000-X-120,9 april 2019,Salima Belhaj, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
4126,35000-X-121,9 april 2019,Salima Belhaj, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,35000-X-122,9 april 2019,Isabelle Diks, GroenLinks,John Kerstens, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
4128,35000-X-123,9 april 2019,Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4129,35000-X-124,9 april 2019,Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4130,35000-X-125,9 april 2019,John Kerstens, Partij van de Arbeid,Henk Krol, 50PLUS,Sadet Karabulut, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,
4131,35000-X-126,9 april 2019,John Kerstens, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,35000-X-127,9 april 2019,John Kerstens, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,35000-X-128,9 april 2019,Sadet Karabulut, Socialistische Partij,John Kerstens, Partij van de Arbeid,Henk Krol, 50PLUS,,,,,,,,,,,,,,,,,,,,,,
4134,35000-X-129,9 april 2019,Sadet Karabulut, Socialistische Partij,Henk Krol, 50PLUS,John Kerstens, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,
4135,35000-X-131,16 april 2019,Eerste ondertekenaar Salima Belhaj, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
4136,35000-X-20,5 november 2018,Isabelle Diks, GroenLinks,Sadet Karabulut, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
4137,35000-X-21,5 november 2018,Sadet Karabulut, Socialistische Partij,Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,
4138,35000-X-22,5 november 2018,Sadet Karabulut, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
4139,35000-X-23,5 november 2018,Sadet Karabulut, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,,,
4140,35000-X-24,5 november 2018,Salima Belhaj, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
4141,35000-X-26,12 november 2018,Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4142,35000-X-27,12 november 2018,Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4143,35000-X-28,12 november 2018,Sadet Karabulut, Socialistische Partij,John Kerstens, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,
4144,35000-X-29,12 november 2018,John Kerstens, Partij van de Arbeid,Sadet Karabulut, Socialistische Partij,,,,,,,,,,,,,,,,,,,,,,,,
4145,35000-X-30,12 november 2018,John Kerstens, Partij van de Arbeid,,,,,,,,,,,,,,,,,,,,,,,,,,
4146,35000-X-31,12 november 2018,Salima Belhaj, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,35000-X-35,20 november 2018,Eerste ondertekenaar Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4148,35000-X-36,20 november 2018,Eerste ondertekenaar Isabelle Diks, GroenLinks,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,35000-X-37,20 november 2018,Eerste ondertekenaar Salima Belhaj, Democraten 66,,,,,,,,,,,,,,,,,,,,,,,,,,
